,V,G/GN
0,-6.986000000000001,1.0
1,-6.972,1.000016857007153
2,-6.957999999999999,1.0000338182688833
3,-6.944,1.0000508846542293
4,-6.93,1.000068057039547
5,-6.916,1.0000853363099105
6,-6.902,1.0001027233616033
7,-6.888,1.0001202190977594
8,-6.874,1.0001378244331887
9,-6.86,1.0001555402904079
10,-6.846,1.0001733676058677
11,-6.832000000000001,1.0001913073197548
12,-6.818,1.0002093603892261
13,-6.803999999999999,1.0002275277744743
14,-6.79,1.000245810451883
15,-6.776,1.0002642094061658
16,-6.7620000000000005,1.0002827256316102
17,-6.747999999999999,1.000301360136049
18,-6.734,1.0003201139343203
19,-6.72,1.0003389880546514
20,-6.706,1.000357983538036
21,-6.692,1.000377101433875
22,-6.678,1.0003963428040232
23,-6.664,1.0004157087214682
24,-6.65,1.0004352002737535
25,-6.636,1.0004548185555844
26,-6.622000000000001,1.0004745646787916
27,-6.608,1.0004944397633788
28,-6.593999999999999,1.0005144449449972
29,-6.58,1.0005345813690272
30,-6.566,1.0005548501960297
31,-6.5520000000000005,1.0005752525984746
32,-6.537999999999999,1.000595789760353
33,-6.524,1.0006164628830931
34,-6.51,1.0006372731777748
35,-6.496,1.0006582218696465
36,-6.482,1.0006793102003024
37,-6.468,1.0007005394229365
38,-6.454,1.00072191080452
39,-6.44,1.0007434256305514
40,-6.426,1.0007650851953251
41,-6.412000000000001,1.00078689081174
42,-6.398,1.0008088438079525
43,-6.3839999999999995,1.000830945525196
44,-6.37,1.000853197321441
45,-6.356,1.000875600570693
46,-6.3420000000000005,1.0008981566617474
47,-6.327999999999999,1.0009208670004481
48,-6.314,1.0009437330077402
49,-6.3,1.0009667561234061
50,-6.2860000000000005,1.0009899378015523
51,-6.272,1.0010132795156674
52,-6.257999999999999,1.0010367827534081
53,-6.244,1.0010604490230588
54,-6.23,1.0010842798502635
55,-6.216,1.001108276775767
56,-6.202000000000001,1.001132441363201
57,-6.188,1.0011567751908306
58,-6.1739999999999995,1.0011812798569268
59,-6.16,1.0012059569817129
60,-6.146,1.0012308081994234
61,-6.132000000000001,1.0012558351675678
62,-6.117999999999999,1.0012810395649068
63,-6.104,1.0013064230860813
64,-6.09,1.0013319874492406
65,-6.0760000000000005,1.0013577343935514
66,-6.062,1.0013836656781865
67,-6.047999999999999,1.0014097830839583
68,-6.034,1.001436088414021
69,-6.02,1.0014625834932462
70,-6.006,1.0014892701685358
71,-5.992000000000001,1.0015161503111558
72,-5.978,1.0015432258137018
73,-5.9639999999999995,1.0015704985928224
74,-5.95,1.001597970589687
75,-5.936,1.0016256437687394
76,-5.922000000000001,1.001653520119023
77,-5.9079999999999995,1.001681601656047
78,-5.894,1.00170989041735
79,-5.88,1.0017383884710633
80,-5.8660000000000005,1.0017670979057127
81,-5.852,1.0017960208413508
82,-5.837999999999999,1.0018251594212269
83,-5.824,1.0018545158184047
84,-5.81,1.0018840922322583
85,-5.796,1.0019138908915088
86,-5.782,1.0019439140521225
87,-5.768,1.0019741639993343
88,-5.754,1.002004643050295
89,-5.74,1.002035353547532
90,-5.726,1.002066297869536
91,-5.712000000000001,1.0020974784204866
92,-5.6979999999999995,1.0021288976402924
93,-5.684,1.0021605579968862
94,-5.67,1.0021924619957983
95,-5.656000000000001,1.0022246121690257
96,-5.642,1.002257011087721
97,-5.627999999999999,1.0022896613541732
98,-5.614,1.0023225656049228
99,-5.6,1.002355726514264
100,-5.586,1.0023891467897292
101,-5.572,1.0024228291753605
102,-5.558,1.002456776454587
103,-5.544,1.0024909914444675
104,-5.53,1.002525477002849
105,-5.516,1.0025602360258785
106,-5.502000000000001,1.0025952714491686
107,-5.4879999999999995,1.0026305862473313
108,-5.474,1.0026661834367026
109,-5.46,1.0027020660751866
110,-5.446000000000001,1.0027382372613993
111,-5.432,1.0027747001381713
112,-5.417999999999999,1.0028114578918474
113,-5.404,1.0028485137510414
114,-5.39,1.0028858709930963
115,-5.376,1.0029235329369242
116,-5.362,1.0029615029500096
117,-5.348,1.0029997844488798
118,-5.334,1.0030383808944312
119,-5.32,1.0030772957994822
120,-5.306,1.0031165327262812
121,-5.292000000000001,1.0031560952858063
122,-5.278,1.0031959871437592
123,-5.263999999999999,1.0032362120150384
124,-5.25,1.0032767736719126
125,-5.236000000000001,1.0033176759355358
126,-5.222,1.0033589226886357
127,-5.207999999999999,1.0034005178647716
128,-5.194,1.0034424654581426
129,-5.18,1.003484769520707
130,-5.166,1.003527434161871
131,-5.152,1.0035704635544054
132,-5.138,1.003613861929852
133,-5.124,1.0036576335839735
134,-5.11,1.0037017828763635
135,-5.096,1.0037463142306802
136,-5.082,1.0037912321367486
137,-5.0680000000000005,1.0038365411517276
138,-5.053999999999999,1.0038822459026795
139,-5.04,1.0039283510841555
140,-5.026,1.0039748614632575
141,-5.012,1.00402178187987
142,-4.998,1.004069117245337
143,-4.984,1.0041168725495468
144,-4.97,1.0041650528560266
145,-4.956,1.0042136633070808
146,-4.942,1.004262709126126
147,-4.928,1.0043121956141883
148,-4.914,1.0043621281578432
149,-4.9,1.0044125122264131
150,-4.886,1.0044633533751597
151,-4.872,1.004514657246372
152,-4.8580000000000005,1.0045664295703798
153,-4.843999999999999,1.0046186761711586
154,-4.83,1.004671402962358
155,-4.816,1.0047246159523628
156,-4.802,1.0047783212471733
157,-4.788,1.0048325250487307
158,-4.774,1.0048872336605221
159,-4.76,1.0049424534864917
160,-4.746,1.0049981910363717
161,-4.732,1.0050544529231527
162,-4.718,1.0051112458709468
163,-4.704,1.0051685767121064
164,-4.69,1.0052264523911552
165,-4.676,1.0052848799700045
166,-4.662,1.0053438666237104
167,-4.648,1.0054034196495418
168,-4.6339999999999995,1.0054635464660866
169,-4.62,1.0055242546156633
170,-4.606,1.0055855517683312
171,-4.592,1.005647445722629
172,-4.578,1.0057099444091564
173,-4.564,1.005773055895088
174,-4.55,1.0058367883844466
175,-4.5360000000000005,1.0059011502202435
176,-4.522,1.00596614989164
177,-4.508,1.0060317960324687
178,-4.494,1.0060980974272271
179,-4.48,1.0061650630130627
180,-4.466,1.0062327018824195
181,-4.452,1.006301023288332
182,-4.438,1.0063700366450856
183,-4.4239999999999995,1.0064397515353016
184,-4.41,1.006510177709664
185,-4.396,1.0065813250932638
186,-4.382,1.0066532037886742
187,-4.368,1.006725824078052
188,-4.354,1.006799196432517
189,-4.34,1.0068733315073277
190,-4.3260000000000005,1.0069482401546452
191,-4.312,1.0070239334234186
192,-4.298,1.0071004225645204
193,-4.284,1.0071777190340956
194,-4.27,1.0072558345022407
195,-4.256,1.0073347808522246
196,-4.242,1.00741457018913
197,-4.228,1.0074952148431222
198,-4.2139999999999995,1.007576727376533
199,-4.2,1.0076591205860408
200,-4.186,1.007742407511038
201,-4.172,1.0078266014358883
202,-4.158,1.0079117159002422
203,-4.144,1.0079977647002027
204,-4.13,1.0080847618953335
205,-4.1160000000000005,1.0081727218190097
206,-4.102,1.008261659078069
207,-4.088,1.0083515885636316
208,-4.074,1.0084425254569775
209,-4.06,1.008534485235812
210,-4.046,1.0086274836805718
211,-4.032,1.0087215368832991
212,-4.018,1.0088166612542968
213,-4.004,1.0089128735280448
214,-3.99,1.0090101907740976
215,-3.9760000000000004,1.0091086304023784
216,-3.9619999999999997,1.0092082101724413
217,-3.948,1.0093089482016075
218,-3.9339999999999997,1.0094108629739933
219,-3.92,1.0095139733485288
220,-3.906,1.0096182985702065
221,-3.892,1.0097238582745567
222,-3.878,1.0098306725042674
223,-3.864,1.0099387617127256
224,-3.85,1.0100481467777571
225,-3.8360000000000003,1.0101588490099165
226,-3.822,1.0102708901652926
227,-3.8080000000000003,1.010384292454927
228,-3.7939999999999996,1.0104990785562185
229,-3.78,1.0106152716250274
230,-3.766,1.0107328953068853
231,-3.752,1.0108519737503445
232,-3.738,1.0109725316189662
233,-3.7239999999999998,1.011094594101946
234,-3.71,1.011218186931551
235,-3.696,1.0113433363941344
236,-3.682,1.0114700693441077
237,-3.668,1.0115984132184201
238,-3.654,1.0117283960518162
239,-3.64,1.0118600464926761
240,-3.6260000000000003,1.0119933938151202
241,-3.612,1.012128467940066
242,-3.5980000000000003,1.0122652994469044
243,-3.5839999999999996,1.0124039195930383
244,-3.57,1.0125443603300348
245,-3.556,1.0126866543235926
246,-3.542,1.0128308349660735
247,-3.528,1.0129769364032428
248,-3.514,1.0131249935460613
249,-3.5,1.013275042094156
250,-3.486,1.013427118557382
251,-3.472,1.0135812602715073
252,-3.458,1.013737505423825
253,-3.444,1.013895893074791
254,-3.43,1.0140564631767868
255,-3.4160000000000004,1.0142192566028807
256,-3.4019999999999997,1.0143843151633307
257,-3.388,1.0145516816364504
258,-3.3739999999999997,1.014721399789119
259,-3.36,1.014893514404144
260,-3.346,1.015068071304743
261,-3.332,1.015245117382839
262,-3.318,1.0154247006254884
263,-3.304,1.01560687014306
264,-3.29,1.0157916761974146
265,-3.2760000000000002,1.0159791702333916
266,-3.262,1.0161694049049261
267,-3.248,1.0163624341096495
268,-3.234,1.0165583130188212
269,-3.22,1.0167570981082694
270,-3.2060000000000004,1.0169588471936941
271,-3.1919999999999997,1.0171636194631277
272,-3.178,1.0173714755106016
273,-3.1639999999999997,1.0175824773726154
274,-3.15,1.0177966885621939
275,-3.136,1.018014174108625
276,-3.122,1.0182350005902718
277,-3.108,1.0184592361771903
278,-3.094,1.0186869506664704
279,-3.08,1.0189182155232994
280,-3.0660000000000003,1.019153103920854
281,-3.052,1.0193916907811698
282,-3.0380000000000003,1.019634052816787
283,-3.0239999999999996,1.0198802685725517
284,-3.01,1.0201304184697522
285,-2.9960000000000004,1.0203845848472994
286,-2.9819999999999998,1.020642852008159
287,-2.968,1.0209053062629436
288,-2.9539999999999997,1.021172035973895
289,-2.94,1.0214431316032229
290,-2.926,1.0217186857563874
291,-2.912,1.0219987932305938
292,-2.898,1.0222835510593193
293,-2.884,1.0225730585615103
294,-2.87,1.022867417387197
295,-2.8560000000000003,1.0231667315654844
296,-2.842,1.0234711075508696
297,-2.8280000000000003,1.0237806542712302
298,-2.8139999999999996,1.0240954831744535
299,-2.8,1.0244157082736631
300,-2.786,1.0247414461965711
301,-2.772,1.0250728162266178
302,-2.758,1.0254099403511183
303,-2.7439999999999998,1.0257529433032582
304,-2.73,1.0261019526043231
305,-2.716,1.0264570986077204
306,-2.702,1.0268185145346675
307,-2.688,1.0271863365155296
308,-2.674,1.0275607036241456
309,-2.66,1.027941757910602
310,-2.6460000000000004,1.0283296444355996
311,-2.6319999999999997,1.0287245112933
312,-2.6180000000000003,1.0291265096407516
313,-2.6039999999999996,1.0295357937162206
314,-2.59,1.029952520856978
315,-2.576,1.0303768515109768
316,-2.562,1.030808949246348
317,-2.548,1.0312489807492218
318,-2.5340000000000003,1.0316971158243886
319,-2.52,1.032153527381171
320,-2.506,1.032618391415364
321,-2.492,1.0330918869854924
322,-2.478,1.0335741961753695
323,-2.464,1.0340655040522169
324,-2.45,1.0345659986096052
325,-2.436,1.0350758707046748
326,-2.4219999999999997,1.0355953139780347
327,-2.408,1.036124524764671
328,-2.394,1.0366637019865248
329,-2.38,1.037213047035493
330,-2.366,1.0377727636331173
331,-2.352,1.0383430576770385
332,-2.338,1.038924137068127
333,-2.324,1.0395162115129373
334,-2.31,1.0401194923089185
335,-2.296,1.0407341921011375
336,-2.282,1.0413605246180593
337,-2.2680000000000002,1.0419987043740513
338,-2.254,1.0426489463478918
339,-2.24,1.043311465624576
340,-2.226,1.0439864770086307
341,-2.2119999999999997,1.0446741945949667
342,-2.198,1.045374831306822
343,-2.184,1.0460885983897255
344,-2.17,1.0468157048601339
345,-2.156,1.0475563569104402
346,-2.142,1.0483107572618464
347,-2.128,1.0490791044646706
348,-2.114,1.049861592144654
349,-2.1,1.0506584081836043
350,-2.086,1.0514697338440917
351,-2.072,1.0522957428236765
352,-2.0580000000000003,1.0531366002363725
353,-2.044,1.0539924615223408
354,-2.03,1.0548634712789222
355,-2.016,1.0557497620047964
356,-2.002,1.056651452760968
357,-1.9880000000000002,1.0575686477369963
358,-1.974,1.0585014347206412
359,-1.96,1.0594498834696437
360,-1.946,1.0604140439728105
361,-1.932,1.0613939446041063
362,-1.9180000000000001,1.0623895901608935
363,-1.9040000000000001,1.0634009597830947
364,-1.89,1.0644280047446517
365,-1.876,1.0654706461233359
366,-1.8619999999999999,1.0665287723289631
367,-1.848,1.0676022365025637
368,-1.834,1.0686908537724962
369,-1.82,1.0697943983628753
370,-1.806,1.0709126005638463
371,-1.7919999999999998,1.072045143545785
372,-1.778,1.0731916600273086
373,-1.764,1.0743517287907545
374,-1.75,1.075524871049404
375,-1.736,1.076710546659959
376,-1.722,1.0779081501946826
377,-1.7080000000000002,1.0791170068642404
378,-1.694,1.0803363683047429
379,-1.68,1.0815654082351607
380,-1.666,1.0828032179876996
381,-1.652,1.0840488019323493
382,-1.6380000000000001,1.085301072798308
383,-1.624,1.0865588469169618
384,-1.61,1.0878208393968685
385,-1.5959999999999999,1.0890856592617464
386,-1.5819999999999999,1.0903518045672886
387,-1.568,1.0916176575297338
388,-1.554,1.0928814797002648
389,-1.54,1.094141407215598
390,-1.526,1.0953954461714261
391,-1.5119999999999998,1.096641468157485
392,-1.4980000000000002,1.0978772060080684
393,-1.484,1.0991002498211195
394,-1.47,1.1003080433007435
395,-1.456,1.101497880493116
396,-1.442,1.102666902976937
397,-1.4280000000000002,1.1038120975879264
398,-1.4140000000000001,1.1049302947498323
399,-1.4,1.1060181674955365
400,-1.386,1.1070722312640795
401,-1.3719999999999999,1.1080888445594452
402,-1.358,1.1090642105655677
403,-1.344,1.1099943798066727
404,-1.33,1.1108752539478806
405,-1.3159999999999998,1.1117025908303602
406,-1.3019999999999998,1.1124720108280413
407,-1.288,1.1131790046167291
408,-1.274,1.113818942437491
409,-1.26,1.1143870849293576
410,-1.246,1.1148785955980294
411,-1.232,1.1152885549785616
412,-1.218,1.1156119765304353
413,-1.204,1.115843824297579
414,-1.19,1.1159790323381118
415,-1.176,1.11601252591358
416,-1.162,1.1159392444077763
417,-1.148,1.1157541659124282
418,-1.1340000000000001,1.1154523333987911
419,-1.12,1.1150288823629648
420,-1.1059999999999999,1.1144790698025262
421,-1.092,1.113798304355194
422,-1.078,1.1129821773984234
423,-1.064,1.1120264948793062
424,-1.05,1.110927309617364
425,-1.036,1.1096809537957042
426,-1.022,1.1082840713304285
427,-1.008,1.1067336497894764
428,-0.9940000000000001,1.1050270515174134
429,-0.98,1.1031620436055356
430,-0.966,1.1011368263477044
431,-0.9520000000000001,1.09895005981544
432,-0.938,1.0966008881987053
433,-0.924,1.0940889615678042
434,-0.91,1.091414454731437
435,-0.8959999999999999,1.0885780828993497
436,-0.882,1.0855811138815292
437,-0.868,1.0824253766061385
438,-0.8540000000000001,1.0791132657748526
439,-0.84,1.0756477425302868
440,-0.826,1.0720323310580724
441,-0.812,1.0682711111090706
442,-0.7979999999999999,1.0643687064744145
443,-0.784,1.0603302695132621
444,-0.77,1.0561614618820572
445,-0.7559999999999999,1.0518684316673887
446,-0.742,1.0474577871781325
447,-0.728,1.0429365676906261
448,-0.7140000000000001,1.0383122114831584
449,-0.7,1.033592521525371
450,-0.6859999999999999,1.0287856292131814
451,-0.672,1.023899956555915
452,-0.6579999999999999,1.0189441772328702
453,-0.644,1.0139271769348093
454,-0.63,1.0088580134042269
455,-0.616,1.0037458765718932
456,-0.602,0.9986000491689335
457,-0.588,0.9934298681730206
458,-0.574,0.98824468741024
459,-0.56,0.9830538416115325
460,-0.546,0.9778666121780668
461,-0.532,0.9726921948788484
462,-0.518,0.9675396696612977
463,-0.504,0.9624179727211315
464,-0.49,0.95733587093523
465,-0.47600000000000003,0.9523019387293193
466,-0.462,0.9473245374151573
467,-0.44799999999999995,0.9424117969989656
468,-0.434,0.9375716004361972
469,-0.42,0.9328115702781843
470,-0.406,0.9281390576336735
471,-0.392,0.9235611333498498
472,-0.37799999999999995,0.9190845812965777
473,-0.364,0.9147158936281697
474,-0.35,0.9104612678820301
475,-0.336,0.9063266057683832
476,-0.322,0.902317513498974
477,-0.308,0.8984393034981133
478,-0.294,0.8946969973417083
479,-0.28,0.8910953297675026
480,-0.266,0.8876387536048762
481,-0.252,0.8843314454755953
482,-0.23800000000000002,0.881177312121786
483,-0.22399999999999998,0.8781799972239245
484,-0.21,0.8753428885789563
485,-0.196,0.8726691255145456
486,-0.182,0.8701616064245031
487,-0.168,0.8678229963180326
488,-0.154,0.8656557342825383
489,-0.14,0.8636620407694438
490,-0.126,0.8618439246186014
491,-0.11199999999999999,0.860203189745901
492,-0.098,0.8587414414258312
493,-0.084,0.8574600921074614
494,-0.07,0.8563603667106355
495,-0.055999999999999994,0.8554433073548969
496,-0.042,0.8547097774800956
497,-0.027999999999999997,0.8541604653253282
498,-0.013999999999999999,0.853795886736795
499,0.0,0.853616387282934
500,0.013999999999999999,0.8536221436596125
501,0.027999999999999997,0.8538131643742758
502,0.042,0.8541892897033632
503,0.055999999999999994,0.8547501909225325
504,0.07,0.855495368814979
505,0.084,0.8564241514682254
506,0.098,0.8575356913757924
507,0.11199999999999999,0.858828961865543
508,0.126,0.8603027528824637
509,0.14,0.8619556661598318
510,0.154,0.8637861098190712
511,0.168,0.8657922924449111
512,0.182,0.8679722166900918
513,0.196,0.8703236724697379
514,0.21,0.8728442298145433
515,0.22399999999999998,0.8755312314582926
516,0.23800000000000002,0.8783817852439314
517,0.252,0.8813927564399444
518,0.266,0.8845607600677771
519,0.28,0.887882153348316
520,0.294,0.8913530283841972
521,0.308,0.8949692052027228
522,0.322,0.8987262252911249
523,0.336,0.902619345763735
524,0.35,0.9066435343062517
525,0.364,0.9107934650481501
526,0.37799999999999995,0.915063515518787
527,0.392,0.9194477648442888
528,0.406,0.9239399933453902
529,0.42,0.9285336836940836
530,0.434,0.9332220237846965
531,0.44799999999999995,0.9379979114692732
532,0.462,0.9428539613001636
533,0.47600000000000003,0.9477825134087501
534,0.49,0.9527756446398088
535,0.504,0.9578251820385577
536,0.518,0.9629227187707385
537,0.532,0.9680596325296688
538,0.546,0.9732271064582627
539,0.56,0.9784161525828011
540,0.574,0.9836176377232929
541,0.588,0.9888223118079915
542,0.602,0.9940208384836071
543,0.616,0.9992038278745139
544,0.63,1.0043618713009275
545,0.644,1.0094855777330738
546,0.6579999999999999,1.0145656117138397
547,0.672,1.019592732449588
548,0.6859999999999999,1.0245578337352887
549,0.7,1.0294519843487469
550,0.7140000000000001,1.034266468525284
551,0.728,1.0389928261055303
552,0.742,1.0436228919350818
553,0.7559999999999999,1.0481488340897311
554,0.77,1.0525631905027188
555,0.784,1.0568589035793579
556,0.7979999999999999,1.0610293524019871
557,0.812,1.0650683821546323
558,0.826,1.0689703304300544
559,0.84,1.0727300501174122
560,0.8540000000000001,1.0763429286227244
561,0.868,1.0798049032130066
562,0.882,1.083112472344539
563,0.8959999999999999,1.0862627028752103
564,0.91,1.0892532331357123
565,0.924,1.092082271881551
566,0.938,1.0947485932078491
567,0.9520000000000001,1.0972515275658141
568,0.966,1.0995909490635878
569,0.98,1.101767259288207
570,0.9940000000000001,1.1037813679156292
571,1.008,1.1056346704163205
572,1.022,1.107329023188972
573,1.036,1.1088667164685992
574,1.05,1.1102504453802569
575,1.064,1.1114832795001737
576,1.078,1.1125686312966503
577,1.092,1.1135102238126007
578,1.1059999999999999,1.1143120579348065
579,1.12,1.1149783795855908
580,1.1340000000000001,1.1155136471432527
581,1.148,1.115922499379234
582,1.162,1.116209724167088
583,1.176,1.1163802281951938
584,1.19,1.116439007879449
